psnr,ssim,dist,vsi,nlpd,SSIM,MS_SSIM,GMSD,FSIM
30.0947671838517,0.5063080001567746,0.19616856318843284,0.9752906994337923,0.20738717780477095,0.4868167223422163,0.9530917994797328,0.20246014411724345,0.9528416378816493
29.21578875274294,0.3601947211131738,0.2611288534598339,0.9523129462774454,0.2744903015390468,0.33936463991372234,0.9187836599723553,0.3038147967028871,0.9156292996467121
28.627163468127836,0.23265864510432172,0.3294805753528805,0.9105829159637656,0.3599361848667027,0.21179456248004574,0.8635301211507102,0.42784629066011826,0.8494833555735073
28.378550181180454,0.1712365850354544,0.3890041951865754,0.8750324299482856,0.4144251926382281,0.15037670622625518,0.8240726873202077,0.49428339230450064,0.799523404990415
58.02147935804754,0.9689197642892573,0.059461818794344805,0.9955084269447579,0.09008586585475209,0.9678773464462357,0.9933471608510904,0.11528096140065054,0.9930654057808204
50.85386099241084,0.8552724227719234,0.16029527922005496,0.9774142306042682,0.20789698860686456,0.8504264565456585,0.965370146971579,0.24742573243097854,0.964257084652591
47.82840470501949,0.7347142715549447,0.2267988882641761,0.9551744479040872,0.2894772635951727,0.727938900672151,0.9332661856878582,0.3398212967857089,0.928230675234345
44.79996344270322,0.5464302196015423,0.30297327873293073,0.9182275071325712,0.3981450499173605,0.5358662393517836,0.880683721407792,0.4479924173023294,0.8690308703877294
43.01076488002469,0.40379966625202174,0.37723206460997055,0.8742234464793887,0.4773659765164763,0.396462793440739,0.8315147141500607,0.5199504226254786,0.8069994386774638
35.609376329203215,0.8548563739317596,0.054335177880008106,0.9957834006275775,0.08816344066506492,0.8466494724840914,0.9916435382405528,0.053418280959350244,0.990553297687054
30.7847554450429,0.6224620614250835,0.1398312820244336,0.9797497921053704,0.17686813088420258,0.6047464523125793,0.9653055731305792,0.19281096581048998,0.9582434185707644
29.87072985401762,0.503713500180402,0.18316837880964143,0.9602387651159873,0.23508996647405023,0.48330476295816255,0.9395912439749591,0.2974685493210004,0.9241951606535885
29.198590117509955,0.39169065708335493,0.24644922868205585,0.9259562245124815,0.3054800410705795,0.3702433401223046,0.9004028678152889,0.4146831176671408,0.868588525566793
28.593971458400876,0.25933077872078725,0.34513877349406913,0.8433491270039489,0.42097877235345565,0.23908528744349572,0.8223141697217955,0.5640053190484413,0.7605253320445684
32.65582981114022,0.8180849948387865,0.1609646197585776,0.9516869423612392,0.19915178414833645,0.8237243390874364,0.9570380268054393,0.1793672349076504,0.9174850526895966
30.78981572212853,0.7083707299001065,0.26337872997156925,0.9100612124100081,0.2742269370178008,0.7185269665726818,0.9200671914651585,0.25654513685221236,0.8686186708639182
30.398397940958446,0.6153501017475291,0.35191731180274655,0.8837442337231921,0.3241931240112722,0.6295939290727292,0.892408857436308,0.3165811793442594,0.83678491640506
29.26488715304874,0.4272532296051741,0.4920838900738198,0.8282745976366385,0.43302851660801117,0.4415781737380579,0.8049167923804024,0.4289244751653983,0.7562504723564953
28.625688120258946,0.27542584638296097,0.5871884055331847,0.7656614963006658,0.5248037165534436,0.28560912260163784,0.7166270164743831,0.5308632008052827,0.6715164249644536
27.66829168890327,0.987947564520185,0.00941925233261934,0.9970273387994524,0.041432234180908675,0.9879921541722038,0.9948046950094064,0.007962568160468652,0.9965905882747835
27.694800094899165,0.9639909147286864,0.02609995606776945,0.988999640496623,0.07242389357222895,0.9642376298713404,0.9818247751264743,0.023837241244140047,0.9878377622868009
27.600665808164067,0.8974963070566587,0.07396298311226847,0.9601867158055196,0.13518803358269044,0.8990989535058347,0.9379341376436203,0.07157979678417109,0.95626804642333
27.061190712441675,0.7689767095433548,0.18523581136911496,0.8791903225402968,0.23580242727956774,0.7766211074448532,0.841764980760932,0.2245962638949852,0.859225952150434
28.377302945773387,0.6043944766604037,0.3366440328421877,0.7250589993056057,0.4225970883993319,0.6240113854202426,0.6554300839918595,0.43723114954745324,0.6246268049630277
34.12942289521243,0.9973264420039422,0.004742746060326009,0.9991196000353452,0.02679327815002378,0.9973796807292269,0.9984461106919148,0.0021483061172022843,0.9990455058225856
27.915612211389256,0.9891866537068876,0.014919203392569762,0.9964931272718616,0.04317141336489348,0.9893073682305492,0.994201716905753,0.006483451298551988,0.9961391571054229
28.189957704768464,0.9543417247007859,0.05073569414062411,0.9863033651694891,0.07799034677731498,0.9547722252974119,0.9765040061964885,0.028054630767117273,0.9845699906987861
27.686108628159083,0.7845519403490195,0.15026530059433707,0.9326550514662775,0.16156502073817453,0.7854434032028332,0.8913939502328541,0.13402298037482316,0.9311922903295704
27.330120414032166,0.3183407586848608,0.4530994985352129,0.6715886216172487,0.41437475649638633,0.31908406706637343,0.5088528099606666,0.5540752716093482,0.6909387619668544
28.299660028391163,0.9773770792515792,0.037716844254552,0.9907447045878844,0.0798120505893282,0.97808162785007,0.9737512392453225,0.02023252749412595,0.9857532470600585
29.14760784608763,0.9936838575087321,0.01018954595015399,0.9975343152227287,0.044754513816719486,0.9938945895935334,0.9927808757130163,0.005113639317753463,0.9961524124843006
100,0.9999999999999992,0.0,1.0,0.0,1.0,1.0,0.0,1.0
28.55432045227168,0.8968396505402084,0.04399141386665088,0.9907128294287608,0.05746264422338838,0.8941633759920812,0.9876169908799561,0.09025643157726233,0.9876546456414979
27.731705395612906,0.7952544353472238,0.11728938137501053,0.9531695407435143,0.11473436719375789,0.7923416929581871,0.9534379990545783,0.19694103454452333,0.9506492623542002
34.96885366755708,0.9858639752846812,0.013537386783455077,0.997526245562191,0.05128571333237156,0.9851076747962654,0.9955373986370369,0.008677985681715628,0.9964301340514328
32.157470556694875,0.9705406870195973,0.03328150999401338,0.9936154863241445,0.0827440202152349,0.9689054559794053,0.9905571230923675,0.021501598932938952,0.9913681827933851
29.471146437104352,0.9086480088936152,0.14703502969409055,0.9736584088485442,0.15795172724671047,0.9048652520351015,0.9620144019167596,0.06634172568543273,0.9655963055121103
30.498650993072726,0.8285914264828178,0.36962871574481065,0.9282911807890434,0.2465087894702213,0.8182075694389802,0.9499358432886779,0.16052242097988068,0.9241048316604297
29.734217404211982,0.6901365146656411,0.5490115248126052,0.8194679753504149,0.3696555714532242,0.6778048109045185,0.8866109354932971,0.3111806638426705,0.8176251214230119
46.97442383650184,0.9873463696066831,0.0265680733326808,0.9914691583626497,0.10159607082334252,0.9880177588148242,0.9904273975683904,0.07877405218842126,0.9898121723502845
43.41602880220992,0.9701382188342873,0.05453947413347659,0.9701285375878735,0.1796932590553834,0.9716429580561454,0.9757369209711891,0.14313150116294687,0.9712422417282962
41.930981428845435,0.9561591831771155,0.09851017383960867,0.9601707782259578,0.2175444433288578,0.9573256399695454,0.9649192857685358,0.17902434096626596,0.9539934661671955
40.99545538769553,0.9443669010877128,0.09476944684086289,0.9555769222234013,0.236209689064539,0.9475821091217496,0.9587105904096795,0.18280366196815923,0.9536518194664432
39.878752545574905,0.9304046355998268,0.11437824512363623,0.9409476363762543,0.2695990353551318,0.9321645894692511,0.9423719640317927,0.22447873164171833,0.9305578494131235
37.095734576565086,0.9174602670244824,0.08174718253272724,0.9443274119509252,0.21335431999974783,0.9132752797941087,0.9740908658676726,0.15136425105299378,0.9468784277581317
36.45601908871661,0.899250348704381,0.09960552043759233,0.9295587227179908,0.22854914670029255,0.8926239051677194,0.9679566398936829,0.17809988205766536,0.9344590998336343
36.72704878478665,0.9066788228744724,0.11269322783527917,0.9360209068765208,0.21664762568173468,0.8972058060854837,0.972195833102046,0.16632194200482636,0.9410521542502784
36.011764059819754,0.8904080062542372,0.12183477384006391,0.9371510628348153,0.22311552431823514,0.8808765616389997,0.9696034172996715,0.1602850497655726,0.9394126562998915
33.63821095274967,0.7649047391656355,0.29607273174251614,0.8410726757662849,0.37229441453934464,0.7526139950071778,0.9027420443709686,0.2919343363045194,0.8486118144122955
31.82153353221906,0.8917344079790169,0.08143794970783928,0.9852085139760468,0.12047010340683395,0.8892086448755363,0.9842573453917879,0.15115966804205033,0.9694015613339743
30.00544771919687,0.8524008412189612,0.10613605789038795,0.9764367929716484,0.14627800723315978,0.8506431316772367,0.9772455941445249,0.17714433751572406,0.9528473034871374
29.494713008317873,0.8063762654517895,0.1346816506682024,0.9598306420342969,0.17214576205958668,0.8059644269213364,0.9673742474104824,0.22949084149138982,0.9282305683361282
29.04274146967968,0.7483947038959373,0.20963231226938425,0.9193473742736801,0.20339884934503102,0.7486996769533734,0.9551454498682177,0.33916556933282543,0.8970685622713648
28.342718887599545,0.6851936056625223,0.27790356761580015,0.8801118777736936,0.29859185243028763,0.6903012066146269,0.9132147801432261,0.40649829603862847,0.8161907611505798
47.824333967299324,0.9891605132606716,0.07925260577310482,0.9700444113767688,0.17536011036393634,0.9883545429972403,0.9776723304450022,0.16008784455806627,0.9643563930959573
44.7793749147677,0.9791566285822404,0.14982449870593403,0.8483486851900345,0.2062309527273176,0.9784190105825734,0.9511072734378214,0.21776595571736196,0.9519920108548725
42.94052689941089,0.9629294943776193,0.2293017734508198,0.8862500650616381,0.33432599306382327,0.9629558016067495,0.9036918721216923,0.2819436920183371,0.9137119732309762
41.68365673730874,0.9549615010090691,0.19334096646354648,0.81547873866364,0.3398005277417895,0.9531634556740616,0.8713067907158563,0.3226938084887725,0.8985905790815369
40.731405202403295,0.9452153878310502,0.29064892229458267,0.7496585524885018,0.3690545966540583,0.9440226647641087,0.881522459038317,0.3594963790546247,0.8798497182109557
33.18506479159027,0.8939152117473489,0.1539632335032198,0.8841386383819685,0.17914339109143476,0.8954840435067769,0.9534210971767327,0.2245846937417041,0.8720498898253529
31.245645150852383,0.7595724049119118,0.25430763487536223,0.7515171970518302,0.30415679657527867,0.7623320542234837,0.8766820934824806,0.36817794837163276,0.7223319888744612
30.26747644830015,0.6476964759587763,0.3149958002608618,0.6461738309785391,0.3969756624824119,0.6511795073741579,0.8018108195204121,0.45613245950849113,0.5978584225051533
28.93493402554038,0.4231937268369248,0.43261524243534794,0.42421015171365295,0.5867564349508244,0.4267991075119408,0.6216868572478593,0.579161158028815,0.3405980292458555
28.230252460023966,0.2242079040753615,0.5207974724171605,0.19385422723115017,0.7924142969560648,0.22413470336460384,0.4194268522661391,0.6359905288775648,0.09264488957574557
28.820697203811548,0.7750041217336789,0.16229863445880272,0.9143982514659547,0.2103660456649633,0.7745753297522581,0.8960443502385458,0.18663396853474848,0.8948319308821786
28.201810055203595,0.871463797404204,0.10591924208935315,0.9606632292602664,0.15132655101364237,0.8710382603607254,0.9432106294320706,0.08841032391596085,0.9463195638809312
27.57218027675745,0.9610761984018856,0.04992135447846979,0.986373369474653,0.09303435130503182,0.9613280778973036,0.979025347435615,0.028218349809085146,0.9807224031830868
27.57218027675745,0.9725786971455023,0.05427201107183261,0.9842032360145722,0.10601210044867375,0.9735835904500835,0.9725122738150438,0.03067078979697017,0.9758448513489433
28.500444944826143,0.9041021737106424,0.15933172931372394,0.9335124528984001,0.22570383065850755,0.909200550316926,0.8784610522408514,0.13900770264647486,0.8938703814224582
100,0.9999999999999992,2.2762813756934122e-07,1.0,0.0,1.0,1.0,0.0,1.0
32.950096391425504,0.9659454222906864,0.037738127485414726,0.9945693201996918,0.0851134122377262,0.9615827277066383,0.9945625069905336,0.024157761493153178,0.9912182045952764
29.87906716297372,0.7244232509916295,0.16796987569227406,0.9482666167423668,0.267592589052822,0.6875303852496975,0.9437418106700038,0.15525023898224832,0.9225441176957918
29.18454233713493,0.4419569710394695,0.4086205051978885,0.8157244598270107,0.4550805123802284,0.3892573809850696,0.8191343775491634,0.3793655176918628,0.7303171787679189
28.633227261632168,0.19495579582357744,0.6271696945002766,0.562589901061927,0.719608988444825,0.18318147410998614,0.5488154221401093,0.6372552637972979,0.3317770021955825
30.765685093594513,0.8761541954965096,0.08305547525340702,0.9822404928303083,0.16949107384246875,0.8590646648990319,0.9802788311455815,0.0692853594136305,0.9723092997279548
29.592774548472693,0.6234914703052343,0.21331840851511338,0.9291429334587896,0.32850310024659385,0.5737014549380943,0.917883743322449,0.19691793085237028,0.89501312335958
29.034055477417823,0.3445789134216284,0.4470086248301325,0.7622054624339145,0.5298000133199704,0.29331083283797077,0.7571710099135653,0.4541121496422113,0.6571798775224371
28.79434873710614,0.2318922669398602,0.504530255193905,0.6473072148010486,0.6488806161096659,0.20789637202581396,0.6308643602272667,0.5844312896195367,0.4745525053574714
28.639374199289097,0.1767842663578579,0.5856275593938718,0.5752187180617967,0.7349979138082553,0.1702191071569673,0.534116422373738,0.6364941234605654,0.3541451333571289
100,0.9999999999999992,2.2762813756934122e-07,1.0,0.0,1.0,1.0,0.0,1.0
31.38721653631784,0.920073193134146,0.06378242847354847,0.9876179128710683,0.1359679996764575,0.9092316084158969,0.9871358652033349,0.05253483934256339,0.9802842273926039
30.121519914806715,0.7662473948995157,0.17218919085025938,0.9518305823188089,0.2647768170542302,0.7351434485554721,0.9504884769100305,0.15161917887647366,0.931188548891984
29.81319633008569,0.6557267257296547,0.3080302654371712,0.9143722268107208,0.36222063357318,0.6190085042744582,0.9081158303024017,0.24840566216939203,0.878500555817278
29.16147084528271,0.4337665421783539,0.5152618975536805,0.7841708766758163,0.562857684969017,0.399969066598964,0.770715264717897,0.44911798085300736,0.6676314230728897
36.1810272368306,0.9788073428487865,0.10212547773455373,0.9905534536331427,0.030396050139158814,0.9781845119595087,0.9996156628546311,0.13745988342265053,0.9963015354966753
29.477576993774374,0.7525436508961133,0.32121357665263717,0.9103470801345536,0.09822530005647909,0.7496450535633744,0.9929484498865281,0.48588712246333543,0.9629574161332712
28.443974665110943,0.571032108033581,0.4733251690707992,0.8452241126298661,0.19771026287625648,0.5706879547655748,0.9652185356826992,0.7970269978542491,0.8973870120590809
28.299400147529695,0.5215636144240574,0.5181625629107265,0.8240505338282187,0.23746910031782148,0.5222383844601101,0.9494640353139457,0.8447732125467914,0.8642928207264525
28.146201533150364,0.45159789830963765,0.563536362456836,0.785401903390831,0.3076325643900852,0.4576976596317495,0.9152063125191162,0.857216912400612,0.8095981343268026
35.719404590151086,0.9260953815856623,0.06668867071996504,0.9432965128172436,0.2708460220136321,0.9197756002470183,0.9713396157516978,0.1627256015124973,0.9356841533976583
35.13808809522361,0.9005013415101327,0.2239085799873894,0.874869624546939,0.39732291397760544,0.897799235244192,0.9302123630663488,0.2494107276996646,0.8591036605904652
34.85067865548594,0.8938997146357375,0.3382044237252255,0.8442250886553081,0.4637741069835076,0.8943120824359758,0.9010813987575169,0.28142318157832413,0.8301629994698917
34.70882045398046,0.8936569901215923,0.3605784486231912,0.8373876652817784,0.5007310893140235,0.8937930730047801,0.8863043180939189,0.2747590478964802,0.8297991179400542
34.78542398789417,0.8982676799845329,0.345267838648071,0.8412340689770373,0.478881777079899,0.8969779580189439,0.8900631079281328,0.264759689380928,0.8422546843600319
30.795631615421108,0.9138128131974526,0.06459699576384036,0.986728232796795,0.15295117157724883,0.9026722310210471,0.990938065416118,0.07024374157227838,0.9827803007538569
30.305231468238954,0.8889352468947574,0.08578553332134492,0.9799180445275799,0.17503738947895375,0.8771724676769443,0.9872914491558108,0.0936387242338911,0.9758165233215029
29.87823777627132,0.8607850209343086,0.10785385363055498,0.9756842971265149,0.20275315606505,0.8455075719287823,0.9841100679177402,0.10825658770110282,0.9706380530071912
29.295253430521978,0.7941133158252927,0.1600640090322845,0.9618288917249262,0.2753427025173738,0.77368169447202,0.9728415715120438,0.15480729616795058,0.9523026570727655
28.711584859353536,0.6926044522395437,0.3066994375308721,0.9025804353501163,0.3762194127770978,0.6678110196146941,0.9425480613744744,0.25828629846338114,0.8908210028912761
31.185228388930778,0.9592375112361194,0.19382239997450565,0.9530303390992403,0.11646678495015038,0.9598522528988841,0.9897166519359096,0.13241655978920644,0.9769793621233749
30.351476783287286,0.9377896227360607,0.31296501583153696,0.915015580497083,0.1549242508841248,0.9391433509585551,0.9819004724255433,0.17797984171737397,0.9560972230729539
30.368491094306354,0.9264874971921577,0.35774629933555346,0.8914069816282073,0.1743206362358327,0.9282894431933778,0.9772648796205283,0.19978255068569267,0.9414748297993317
30.28785927420332,0.9154150216437242,0.38930785112209293,0.8548102641240243,0.19405243534465558,0.9176739578796147,0.9720387323143789,0.22096729996413253,0.9215782923074012
28.41842874419985,0.8801157680156274,0.4127101861315281,0.8307134507926223,0.27483954834703256,0.88371329001909,0.9298608184532102,0.25906713735221876,0.8588654913635327
100,0.9999999999999992,2.2762813756934122e-07,1.0,0.0,1.0,1.0,0.0,1.0
30.555912191869975,0.8708608879870613,0.1778577005460799,0.9490102359609089,0.07287090232336904,0.8690504755210264,0.9967302811695998,0.2418305747305216,0.985797289125362
29.33343952053331,0.7269822160230909,0.30974658159444407,0.9107909114641229,0.1340404939844505,0.7266448353835544,0.9871586899614511,0.4647395551173543,0.9587594162630457
28.452507747474147,0.5214008709283046,0.43597617188655924,0.82560737308744,0.22125081229351448,0.5233247528684369,0.9622041507761627,0.7281727227631635,0.900653287072061
28.208515948676958,0.41895715983385845,0.5054158424631185,0.7610571497394105,0.3033889867989435,0.42356141707897,0.9357696860559255,0.7887740368103694,0.8457057863897832
30.974668002580756,0.9011608428892658,0.11022892561795349,0.975096422356349,0.19484355171579126,0.8897781985363206,0.9827043950769163,0.12502587723364372,0.9659869115961368
29.67820888160461,0.7746341818543796,0.25711167208801017,0.94060729844308,0.32254687358630413,0.7519950942169795,0.9501455276963091,0.2178711672219608,0.9160553959387016
29.39444706196712,0.7077837059783982,0.3070531716566548,0.9255483031723046,0.36575367860225894,0.6758588580653606,0.931226331276589,0.2516457810754179,0.8944034828294205
28.882785551607615,0.49242015660806054,0.4926548952569125,0.8478570411217796,0.529845050380139,0.45459530802405856,0.8361888779070824,0.37651947967116745,0.7807869269467208
28.594701162176204,0.2904544489823376,0.6309014301875884,0.7418509541768361,0.7058704382706225,0.26410966900720534,0.6750980191540892,0.5089595092966182,0.6083845830109016
30.432912359814082,0.8822844227038632,0.07188621779915459,0.9830922455000547,0.19071258354240522,0.8677522868873845,0.9877245417180419,0.13331475701286763,0.9810225733757377
30.26149178648804,0.8665826208590127,0.09021494925030672,0.9797548356432064,0.20722277409108808,0.850180984504328,0.9852081121357252,0.14138451786072845,0.9771260264767642
29.881984157726205,0.8229773433389146,0.12161773041089155,0.9694228457738583,0.25176637160852994,0.8017320792545158,0.9769903324509085,0.16787362404881256,0.9623718277018818
28.934701523312647,0.6152738618509929,0.30131432486632537,0.8749672674394443,0.4499646645195089,0.5804467153878125,0.907463013328178,0.32277538539228606,0.8486021935727874
28.51899169579888,0.4774331855238068,0.4576258840507793,0.7518397817318218,0.5878507382623797,0.4409614676315128,0.8252585635187918,0.4952953047292782,0.7146785041475974
31.282492480069877,0.899569721503843,0.04822768732088511,0.9888852530585022,0.12936297777932484,0.8862282644745102,0.9923663463243165,0.06615568329590608,0.9850124424179393
29.9914259871783,0.8355747136648924,0.07641863546036652,0.9786971048882372,0.17708325578441178,0.8160111566410981,0.9860678687681864,0.10816715700683356,0.972482261042666
29.472805134270935,0.7862292191959882,0.10394149501608192,0.9691611870309258,0.21229844741861187,0.7628132884936186,0.9797800090583954,0.14173634571793753,0.9612093095946601
